id,planet_a,planet_b,aspect_type,reading,is_positive,source_month,source_sign
292,火星,天王星,三分相,火星将与天王星呈理想相位，所以你收到的补偿应该会意外的慷慨，特别是如果你的收入是根据佣金、版税、授权费或其他绩效相关的收入流。,TRUE,2023-04,天秤座
293,金星,冥王星,三分相,金星栖息在你的第九宫，也在观察冥王星的不良行为，她会向冥王星发送贴心的信息，于是他们将会形成一个三分相，这可能是一个意味着巨大和谐的最佳相位。,TRUE,2023-04,天秤座
294,太阳,冥王星,三分相,生于9月23日-26日的天秤座会迎来冥王星与太阳的三分相——如果你的生日在我先前提到的日期ni内，你就会受益，所以冥王星伤害不到你。,TRUE,2023-04,天秤座
295,火星,土星,三分相,火星在巨蟹座，与双鱼座内的土星呈现友好和谐的三分相，所以，巨蟹本次满月期间的决策和行动将让你的生活更稳定，为你带来安全感。,TRUE,2023-04,巨蟹座
296,火星,天王星,六分相,巨蟹宫内的火星与金牛座内的天王星呈友好相位，但是巨蟹座内的火星，4月19日日食期间与巨蟹座内的天王星十分接近，某位朋友可能会带来令你感到非常温馨的惊喜消息。,TRUE,2023-04,巨蟹座
297,金星,冥王星,三分相,这对金星来说很容易实现——她非常美丽，并且金星将与冥王星形成三分相（距离冥王星120度），这被认为是崇高的相位，她将能够得到冥王星充分和热情的关注。,TRUE,2023-04,我一直在写你的星座
298,月亮,木星,合相,实际上由于木星和新月合相（月亮也掌管你的伴侣宫），此人也许会对解决冥王星带来的财务挑战相当有帮助。,TRUE,2023-04,摩羯座
299,金星,冥王星,三分相,这对金星来说很容易实现——她非常美丽，并且金星将与冥王星形成三分相（距离冥王星120度），这被认为是崇高的相位，她将能够得到冥王星充分和热情的关注。,TRUE,2023-04,狮子座
300,太阳,木星,合相,这方面的证据可能会在今年最幸运的一天，即4月11日揭晓，届时木星正好与太阳相合相。,TRUE,2023-04,苏珊米勒2023年4月双子座
301,金星,冥王星,合相,金星将在这次满月中占据中心位置，她将与冥王星紧密合作--这意味着你能获得的幸福的数量上不设限。,TRUE,2023-04,苏珊米勒2023年4月双子座
302,金星,冥王星,三分相,金星，此时刚刚进入双子座，跟水瓶座的冥王星刚好形成度数足够紧密的三分相，金星会用其诱人的魅力消解掉冥王的影响。,TRUE,2023-04,苏珊米勒2023年4月双子座
303,太阳,木星,合相,在这无比美妙的一天，象征赐福与幸运的木星，与太阳完美合相，这是一年只有一次的盛事，每年日木合相都发生在不同的星座，而在你星盘上就体现为不同的宫位。,TRUE,2023-04,苏珊米勒2023年4月双鱼座
304,金星,海王星,三分相,与此同时，金星也会与海王星成和谐相位，这就带来很大影响了，因为海王星是双鱼组守护星。,TRUE,2023-04,苏珊米勒2023年4月双鱼座
305,金星,冥王星,三分相,金星栖息在你的第九宫，也在观察冥王星的不良行为，她会向冥王星发送贴心的信息，于是他们将会形成一个三分相，这可能是一个意味着巨大和谐的最佳相位。,TRUE,2023-04,苏珊米勒2023年4月天秤座
306,太阳,冥王星,三分相,生于9月23日-26日的天秤座会迎来冥王星与太阳的三分相——如果你的生日在我先前提到的日期ni内，你就会受益，所以冥王星伤害不到你。,TRUE,2023-04,苏珊米勒2023年4月天秤座
307,火星,天王星,三分相,火星将与天王星呈理想相位，所以你收到的补偿应该会意外的慷慨，特别是如果你的收入是根据佣金、版税、授权费或其他绩效相关的收入流。,TRUE,2023-04,苏珊米勒2023年4月天秤座
308,太阳,木星,合相,这可是不小的成就，所以你的职位会越来越高！ 4月11日是年度幸运日，幸运和恩赐的使者木星，与太阳相合，这是一年一度的日木合相（每年都在不同的宫位相合）。,TRUE,2023-04,苏珊米勒2023年4月巨蟹座
309,太阳,月亮,合相,本次新月对巨蟹来说影响更加明显，木星、太阳和月亮三者相合，月亮是巨蟹的主宰星，当它与木星相合时，必然会带来更强更大的好运与惊喜。,TRUE,2023-04,苏珊米勒2023年4月巨蟹座
310,火星,天王星,六分相,巨蟹宫内的火星与金牛座内的天王星呈友好相位，但是巨蟹座内的火星，4月19日日食期间与巨蟹座内的天王星十分接近，某位朋友可能会带来令你感到非常温馨的惊喜消息。,TRUE,2023-04,苏珊米勒2023年4月巨蟹座
311,火星,土星,三分相,火星在巨蟹座，与双鱼座内的土星呈现友好和谐的三分相，所以，巨蟹本次满月期间的决策和行动将让你的生活更稳定，为你带来安全感。,TRUE,2023-04,苏珊米勒2023年4月巨蟹座
312,月亮,木星,合相,实际上由于木星和新月合相（月亮也掌管你的伴侣宫），此人也许会对解决冥王星带来的财务挑战相当有帮助。,TRUE,2023-04,苏珊米勒2023年4月摩羯座
313,太阳,木星,合相,4月11日是今年最幸运的一天，那时的木星与太阳在水瓶座的第三宫合相，即掌管短途旅行的宫位。,TRUE,2023-04,苏珊米勒2023年4月水瓶座
314,太阳,木星,合相,这次的满月是快乐的，因为代表幸福和好运的木星，将和太阳有四度之差的合相-同时与天秤座的满月有不错的夹角。,TRUE,2023-04,苏珊米勒2023年4月白羊座
315,太阳,木星,合相,这一天，木星会和太阳形成合相，这是一年一度的大事，每年，日木合相都会发生在星盘当中不同的星座、不同的宫位。,TRUE,2023-04,苏珊米勒2023年4月金牛座
316,金星,冥王星,合相,正如我之前讲过的，冥王星在水瓶座，对应你星盘的第十宫事业宫；金星恰好在第二宫，代表工资和劳动收入，他们之间形成无比和谐的相位，把事业宫和收入宫连接在一起。,TRUE,2023-04,苏珊米勒2023年4月金牛座
317,金星,冥王星,三分相,还有一点很神奇，你的守护星金星会和冥王星形成完美的三分相（可能是最和谐的相位），这样的星象表明，可能会收获幸福的结果。,TRUE,2023-04,苏珊米勒2023年4月金牛座
318,金星,冥王星,合相,正如我之前讲过的，冥王星在水瓶座，对应你星盘的第十宫事业宫；金星恰好在第二宫，代表工资和劳动收入，他们之间形成无比和谐的相位，把事业宫和收入宫连接在一起。,TRUE,2023-04,金牛座
319,金星,冥王星,三分相,还有一点很神奇，你的守护星金星会和冥王星形成完美的三分相（可能是最和谐的相位），这样的星象表明，可能会收获幸福的结果。,TRUE,2023-04,金牛座
320,水星,冥王星,四分相,同时，冥王星刚刚来到水瓶座，也是你的第九宫，并将对金牛座的水星施加压力（这两形成宽泛的90度刑相位，但这相位很困难），这是让你推迟5月份所有旅行的原因。,FALSE,2023-05,双子座
321,太阳,火星,对分相,5月20日火星将与冥王星对冲，说明有个人，最可能是你的下属，将挑战你的权威性或提出苛求，不过同时，冥王星与太阳和新月呈吉相，说明当前的公司规则有助于你，看起来你将在法务建议中获益。,FALSE,2023-05,处女座
322,太阳,天王星,合相,5月5日的天蝎座满月月食带着紧密的日天合相，天王星这颗突发消息之星与太阳相合在金牛座肩并肩运行。,TRUE,2023-05,处女座
323,太阳,火星,对分相,火星将在5月20日对冲冥王星，所以你一开始会受到某位暴躁的重要人物的强烈抵制，但随着火星与太阳和新月形成支撑性相位，从你有声望的第十宫专业认可宫来看，你可以说服别人站到你这边。,FALSE,2023-05,天秤座
324,太阳,月亮,对分相,叛逆、混沌、不可预测的天王星将与金牛座的太阳紧密合相，还将与天蝎座的温柔月亮对冲。,FALSE,2023-05,天秤座
325,木星,土星,六分相,土星和木星在往六分相（一个意味着机遇的可爱相位）的方向前进，以便在6月19日形成完美的角度。,TRUE,2023-05,天秤座
326,太阳,水星,对分相,这次月食可能带来些来自亲近人士的难题，也许指向确定关系的爱人——尤其是配偶——或事业合作者、合伙人、你聘请的专业人士，太阳、水星、天王星都在你星盘关系宫对冲这次月食。,FALSE,2023-05,天蝎座
327,火星,冥王星,对分相,自从火星在3月25日进入巨蟹座以来，你的开销就居高不下，并且可能会在新月之后的5月20日冥王星和火星对冲的时候变得更大，你可能需要花更多的钱来取代一名员工，或者你可能需要额外的计算机，软件，销售工具，网站以及其他的一些东西。,FALSE,2023-05,射手座
328,木星,冥王星,四分相,冥王星在5月17日的时候刑克木星，并且会在接下来的几个月里持续靠近，这表明你的商业策略将不得不在前进的过程中逐步做出调整。,FALSE,2023-05,射手座
329,太阳,水星,对分相,这次食相的问题在于天王星，这颗代表着叛逆和不可预测的星星往往会毫无征兆的带来消息，他将会与天蝎座温柔的满月对冲，并且和同在金牛座里面的太阳和水星紧密结合。,FALSE,2023-05,射手座
330,太阳,月亮,对分相,完全不按套路出牌的天王星，与太阳紧密相合，所以，太阳将和天王星一起，与天蝎座内的月亮呈对冲相位。,FALSE,2023-05,巨蟹座
331,木星,土星,合相,5月木星与土星（6月19日二者精准相合，但5月19日之后就非常相近了）都是顺行，这一相位表明，巨蟹的行动将带来更长久的成果。,TRUE,2023-05,巨蟹座
332,太阳,冥王星,三分相,冥王星与太阳和新月的和谐相位也给我们带来了额外的暗示：关注政府对于首次购房相关的项目和政策。,TRUE,2023-05,水瓶座
333,金星,天王星,三分相,金星将在5月19日的金牛座新月期间发挥主要作用，而且它还跟你的主星天王星成和谐相位，意味着这个新月会给你带来很多好的影响，持续6个月之久。,TRUE,2023-05,水瓶座
334,水星,冥王星,四分相,同时，冥王星刚刚来到水瓶座，也是你的第九宫，并将对金牛座的水星施加压力（这两形成宽泛的90度刑相位，但这相位很困难），这是让你推迟5月份所有旅行的原因。,FALSE,2023-05,狮子座
335,太阳,水星,合相,这次新月期间，木星会在金牛座和水星（代表消息）、天王星（代表惊喜）和太阳（力量和存在）形成合相，一系列相位都会帮你获得更多的生活掌控力。,TRUE,2023-05,金牛座
336,火星,冥王星,对分相,在6月3日的满月，火星将与冥王星对冲，由于两者都守护着你的第六宫，代表工作和健康的宫位，也会带来一系列的余波。,FALSE,2023-06,双子座
337,木星,土星,合相,射手座的满月总是会给木星打出最后一张牌，在这里我们看到木星与土星形成可爱的紧密相位——这是一个很大的优点。,TRUE,2023-06,双子座
338,木星,土星,六分相,6月19日，行运于双鱼座的土星和行运于金牛座7度的木星成六分相，金色的能量充盈着整个6月。,TRUE,2023-06,双鱼座
339,火星,冥王星,对分相,如果你觉得事情陷入僵局，不要着急，等一等——这是因为火星与冥王星对冲的星象尚有余波，这个星象从5月20日开始作用，能量持续到6月6日。,FALSE,2023-06,处女座
340,太阳,火星,四分相,然而火星将与太阳和满月形成一个艰难的刑克相位，所以在你出发之前，你可能有特殊的工作要在办公室完成。,FALSE,2023-06,天秤座
341,火星,冥王星,对分相,你同时被火星和冥王星守护着，上个月5月20日，火星与冥王星发生了非常有决定性的对冲，表明某种分离正在发生，可能超出了你的控制。,FALSE,2023-06,天蝎座
342,木星,土星,六分相,木星在金牛座与双鱼座的土星构成稀有的六分相（代表机会），这个相位只在今年6月19日发生，之后许多年不再有。,TRUE,2023-06,天蝎座
343,火星,木星,四分相,行星的情绪似乎很奇怪，有三颗行星在固定宫星座内，形成了T型四分相，火星与冥王星对冲，二者都在金融宫内，且都和木星形成四分相，所以当下，钱似乎是一个很难解决的问题。,FALSE,2023-06,巨蟹座
344,火星,木星,对分相,行星的情绪似乎很奇怪，有三颗行星在固定宫星座内，形成了T型四分相，火星与冥王星对冲，二者都在金融宫内，且都和木星形成四分相，所以当下，钱似乎是一个很难解决的问题。,FALSE,2023-06,巨蟹座
345,木星,土星,六分相,木星象征着好运，而土星是着眼长远获益的星体，它们将构成一个罕见、友好（六合）的结构，这意味着一个即将到来的突破或机会。,TRUE,2023-06,摩羯座
346,火星,冥王星,四分相,正在狮子座的火星对冲正在水瓶座的冥王星，两者都跟5月5日的天蝎座满月成紧张相位，将某个职场问题带向高潮。,FALSE,2023-06,水瓶座
347,火星,冥王星,对分相,正在狮子座的火星对冲正在水瓶座的冥王星，两者都跟5月5日的天蝎座满月成紧张相位，将某个职场问题带向高潮。,FALSE,2023-06,水瓶座
348,木星,土星,六分相,这个星象之所以如此引人注目是因为土星正停留在双鱼座，你的工资收入宫（财帛宫）， 并与木星六合（友好相位）。,TRUE,2023-06,水瓶座
349,木星,土星,三分相,本月的木星与土星处于和谐相位，尤其是到了6月19日，形成六合，且其影响会一直持续到本月底。,TRUE,2023-06,水瓶座
350,太阳,土星,四分相,然而，双鱼座的土星将与双子座的太阳和射手座的满月形成困难相位，所以你会担心参加昂贵活动的成本。,FALSE,2023-06,狮子座
351,水星,天王星,合相,水星和天王星在满月期间合相，会激发你们的购物欲，听起来还是一个不错的过程，所以还是好好规划自己的日程，享受当下。,TRUE,2023-06,白羊座
352,天王星,冥王星,三分相,另外，到月底，天王星将处于接触冥王星的理想位置，所以你可能会得到一笔意外之财，因为天王星越来越接近与之形成精确的三分相。,TRUE,2023-07,双子座
353,太阳,水星,六分相,木星将同时与强大的太阳还有你的守护星水星形成良好的相位（六分相），我特别热衷于看到水星成为这组相位的一部分，因为水星是你的守护星，而你的守护星对你来说总是比其他大多数星座更有分量——水星是有责任照顾你的行星。,TRUE,2023-07,双子座
354,火星,天王星,合相,在7月3日这个满月的同时，天王星，这颗代表意外发展的行星，仍然会与火星形成一个紧密的困难角度（90度），火星在你代表合同相关的第三宫。,TRUE,2023-07,双子座
355,火星,天王星,四分相,在7月3日这个满月的同时，天王星，这颗代表意外发展的行星，仍然会与火星形成一个紧密的困难角度（90度），火星在你代表合同相关的第三宫。,FALSE,2023-07,双子座
356,太阳,冥王星,合相,冥王星将在7月17日与太阳和新月紧密对冲，所以你可能会遇到某位非常顽固、难缠的客户，你可能会与他就定价或欠款进行谈判。,TRUE,2023-07,双子座
357,太阳,冥王星,对分相,冥王星将在7月17日与太阳和新月紧密对冲，所以你可能会遇到某位非常顽固、难缠的客户，你可能会与他就定价或欠款进行谈判。,FALSE,2023-07,双子座
358,火星,土星,对分相,似乎你会急于开始自己家庭或房子相关的计划，但火星会在7月20日与土星形成对冲相位，所以你的职业责任会不断把你拉回来，暂时迫使你等待下，同时你要注意任务中的所有灵活的部分。,FALSE,2023-07,双子座
359,太阳,冥王星,四分相,冥王星与太阳和新月成挑战相位，因此你可能会遭受来自某位朋友、客户或同行的批评，但不要让这个人打击到你的自信心。,FALSE,2023-07,双鱼座
360,火星,土星,对分相,7月20日，火土对冲，因此处女座火星可能会试图引诱你快速开始某项合作，但土星会强迫你慢下来，敦促你认真检查所有细节。,FALSE,2023-07,双鱼座
361,太阳,木星,六分相,满月之前还有个好星象，7月1日太阳和好运木星呈吉相（六分相，意味着机遇），这个星象出现在满月前两天，但因为木星走得慢，这个华丽的星象和满月的能量会叠加。,TRUE,2023-07,处女座
362,水星,金星,合相,你也需要考虑到下个月的水逆——8月23日-9月15日——因为水星和金星都在靠近地球的轨道上运行，会部分重叠在一起逆行。,TRUE,2023-07,天秤座
363,太阳,木星,六分相,由于太阳在你的第十宫事业发展宫，与好运的木星形成有爱的六分相，你可能会收到一份慷慨的补偿协议，很可能是底薪加上奖金或佣金。,TRUE,2023-07,天秤座
364,天王星,冥王星,三分相,不过8月1日的满月还有很多别的，惊喜之星天王星也不都是坏的——天王星靠近与冥王星的三分相，这个星象自1921到1922年以来就没出现过。,TRUE,2023-07,天蝎座
365,太阳,海王星,六分相,7月17日之后的几周内，海王星与太阳和新月呈友好相位，你可能会创造出一些极具艺术或创造性的作品，让你感到自豪。,TRUE,2023-07,巨蟹座
366,火星,木星,三分相,我非常推荐你在8月1日周二去度假，彼时在处女座的火星将同金牛座内的木星能量构成三分相——你的假期会非常快乐。,TRUE,2023-07,摩羯座
367,天王星,冥王星,合相,到了7月底，也是这十年来首度，目前正在摩羯座内的冥王星与你那掌管爱情、子女、创意表达的第5宫金牛座内的天王星，进入了具有数学意义的三合相位范围内。,TRUE,2023-07,摩羯座
368,天王星,冥王星,三分相,到了7月底，也是这十年来首度，目前正在摩羯座内的冥王星与你那掌管爱情、子女、创意表达的第5宫金牛座内的天王星，进入了具有数学意义的三合相位范围内。,TRUE,2023-07,摩羯座
369,天王星,冥王星,三分相,到了本月末，冥王星将与天王星成三分相，这是近十年来首次成相，下次则要等到2026年7月18日。,TRUE,2023-07,水瓶座
370,天王星,冥王星,三分相,由于位于你职业宫位的天王星和位于你日常工作宫位的冥王星之间的罕见合作（天堂般的三分相），你在展示自己才华、表达自己品味和创造力的同时，感到更加自由和自信。,TRUE,2023-07,狮子座
371,金星,天王星,四分相,有一个你需要小心处理的迹象——8月9日，位于狮子座的金星将与金牛座的天王星形成90度，你可能会感觉到这是8月1日满月的一部分。,FALSE,2023-07,狮子座
372,太阳,土星,六分相,土星会和满月形成美好的相位（两颗星体形成60°的相位，也叫六分相，代表机会），也会和太阳形成三分相（这个星象也象征着至上的和谐）。,TRUE,2023-07,金牛座
373,太阳,土星,三分相,土星会和满月形成美好的相位（两颗星体形成60°的相位，也叫六分相，代表机会），也会和太阳形成三分相（这个星象也象征着至上的和谐）。,TRUE,2023-07,金牛座
374,天王星,冥王星,合相,天王星和冥王星移动得很缓慢，因此自 1966年6月二者的盛大合相之后，它们一直没有离得足够近来进行交谈。,TRUE,2023-08,双子座
375,火星,木星,三分相,8月2日，这是我很喜欢你的一个特别的日子，不仅仅是因为这是个满月的日子，而是因为火星将与好运的木星形成美丽、和谐的三分相。,TRUE,2023-08,双子座
376,水星,土星,对分相,土星位于双鱼座，也是你代表职业发展和声誉的宫位，并且与代表旅行的行星水星完全对冲。,FALSE,2023-08,双子座
377,太阳,金星,四分相,太阳、新月、金星三者与天王星成困难相位，天王星象征意外，如果你正在从事涉及写作、演讲的项目，可能遇到困难。,FALSE,2023-08,双鱼座
378,水星,海王星,对分相,不过，到了8月中旬，海王星对冲水星，什么都不清晰——感觉像在迷雾中行走，都朦朦胧胧的。,FALSE,2023-08,处女座
379,太阳,土星,对分相,这次满月将与土星相合，并与太阳对冲，因此责任的重担将压到你肩上，这段经历会令你感到身心疲惫。,FALSE,2023-08,天秤座
380,火星,木星,三分相,在 8 月 1 日满月的同一天，行动之星火星将与幸福之星木星呈现完美的三分相，这种罕见而优雅的相位通常一年只发生一次，而且众所周知这个相位有利于采取一些能带来利润的行动。,TRUE,2023-08,天秤座
381,水星,土星,对分相,然而这次土星会直接对冲掌管着出行的水星，看起来似乎是在阻止你离开，但是不要难过，土星会填满你出行中的任何延误和不顺。,FALSE,2023-08,射手座
382,火星,木星,三分相,1日，处女座内的火星和金牛座内的木星将会呈完美相位，这是一个特别的日子，需要采访、做演讲或者开始新的生意。,TRUE,2023-08,巨蟹座
383,火星,天王星,三分相,多亏了天王星、火星和冥王星的三分相，你可能会离开之前做一笔重大交易，为自己带来可观的利润和佣金。,TRUE,2023-08,巨蟹座
384,天王星,冥王星,三分相,天王星将与冥王星在非常罕见的相位密切合作(这两个行星现在彼此在6°内，并将在2026年7月逐渐接近形成完美的三分相)，所以我觉得巨蟹可能会拥一大笔钱来投资，储蓄或消费。,TRUE,2023-08,巨蟹座
385,太阳,天王星,四分相,天王星，代表着意想不到的发展，将与新月和太阳呈挑战相位，因此，另一大笔费用可能会在路上。,FALSE,2023-08,巨蟹座
386,太阳,土星,对分相,土星会对冲太阳，意味着你会注重成本节约而不愿意花很大一笔钱，因而邀请某位家人一起住也许是个不错的主意。,FALSE,2023-08,摩羯座
387,火星,海王星,对分相,好斗的火星在代表共同财产的第八宫运行，8月22日会和海王星形成对分相位，阴云笼罩在金钱问题上。,FALSE,2023-08,水瓶座
388,水星,火星,对分相,就目前而言，只需要聊一聊先——本月土星与火星和水星对冲，要找到正确的答案很困难，需要一些时间。,FALSE,2023-08,狮子座
389,太阳,金星,四分相,天王星代表不可预测，它将与太阳（你的守护星）、新月和金星（决定了你的声誉和在职业生涯中取得成功的努力）形成困难相位。,FALSE,2023-08,狮子座
390,水星,木星,三分相,现在让我们来看一连串需要关注的日子，从8月9日星期三开始，木星和水星也会形成神奇的三分相，这是一个非常甜蜜的相位。,TRUE,2023-08,白羊座
391,天王星,海王星,六分相,如果你想在创造力、创意方面做些什么，海王星也和天王星形成支持相位，因此，在满月期间，你的创造力会收获他人的珍视和赞许，也会发挥重要影响，帮助你获得事业方面的成功。,TRUE,2023-08,金牛座
392,火星,木星,三分相,木星代表好运，在你的星座运行；火星代表行动，在代表真爱的宫位运行，他们形成了非常精准的三分相，一定会让你的社交生活进展飞速，如果你对爱情持开放态度，那么感情生活也会进展飞速。,TRUE,2023-08,金牛座
393,水星,木星,合相,与此同时（8 月 30 日），目前位于金牛座的幸运星木星将向水星（代表近距离、紧密度的事物）表达祝福。,TRUE,2023-09,双子座
394,天王星,海王星,三分相,8月30日的满月能量由海王星主导，幸运的是，金牛座天王星与与双鱼座海王星成完美相位。,TRUE,2023-09,双鱼座
395,太阳,海王星,对分相,海王星将与太阳和新月对冲，将真相蒙上阴影，所以在宣布重大决定之前，先花一周时间进行彻底的计划并进行研究。,FALSE,2023-09,天秤座
396,太阳,天王星,三分相,本次新月将收到来自位于三合角度带来突然惊喜的天王星的黄金射线，它向太阳和新月同时发射了壮丽光波，因此你可能会得到一个令人震惊且出乎意料的突破。,TRUE,2023-09,摩羯座
397,水星,土星,对分相,如果你计划去出游，掌管旅游和才智类事务（例如合约）的水星将被土星对冲，所以你也许不得不在出发之前先结束工作（或谈判）。,FALSE,2023-09,摩羯座
398,水星,海王星,对分相,与此同时，海王星正对冲水星，所以，未来之事还蒙着一层神秘面纱（叫人无法看清），但这个问题肯定与钱有关。,FALSE,2023-09,水瓶座
399,太阳,天王星,三分相,9月14日的新月发生之时，停留在金牛座的天王星与停留在处女座的太阳及新月精确三分相（吉相）。,TRUE,2023-09,水瓶座
400,水星,土星,对分相,但也要保持合理的预期，因为土星与水星对冲，所以每个合同条款或协商要点都会被充分讨论，并置于“放大镜”下（细细查看）。,FALSE,2023-09,水瓶座
401,水星,火星,对分相,更为让人晕眩的是，海王清在水星逆行期间，同时和水星以及火星有对冲的相位，从而让本来已经无序的一切更让人摸不着头脑。,FALSE,2023-09,白羊座
402,水星,土星,对分相,9月14日，土星会和水星形成对分相，而水星又会在9月14日的新月中发挥重要作用，因此你可能会感受到一点压力。,FALSE,2023-09,金牛座
403,金星,海王星,对分相,月食的时候，金星是主星，对冲海王星，说明你不掌握全部事实，还不能做出信息全面的决定。,FALSE,2023-10,处女座
404,金星,天王星,三分相,10月31日万圣节应该是今年很突出的日子，金星在处女座与天王星构成甜美的三分相，惊喜之星天王星在金牛座。,TRUE,2023-10,处女座
405,水星,海王星,对分相,不过，水星将与海王星对冲，所以要确保你的伴侣有深入了解自己即将迈入的新事业——还有更多的事实需要挖掘。,FALSE,2023-10,天秤座
406,太阳,土星,三分相,当然，在土星与本次满月和太阳呈和谐相位的情况下，你们依然有多种方式保持联络，克服困难，永葆友谊。,TRUE,2023-10,巨蟹座
407,金星,土星,对分相,得到是否赢得这份工作的答案也许需要一些时间——因为金星和土星对冲，所以管理层不会仓促选定候选人。,FALSE,2023-10,摩羯座
408,金星,土星,对分相,金星将在这次月食中占据主导地位，但会与土星对冲，所以在你考虑离开出去旅行之前，你需要注意途中还有工作或其他应尽的任务义务需要处理。,FALSE,2023-10,水瓶座
409,金星,土星,对分相,食相总是会带来一些生活中的重要事件，而这次由金星带动的天秤座新月，同时与土星产生了对冲相位，因此对于每一步都要格外小心。,FALSE,2023-10,白羊座
410,太阳,火星,对分相,天王星行运于代表旅行和协议的3宫，与行运太阳、新月及火星T队对冲，嫌弃些许不和谐的气氛，每个人都会被波及，不光只是你。,FALSE,2023-11,双鱼座
411,火星,天王星,对分相,某个老客户可能决定终止合作，天王星对冲火星，你可能会有一大笔开支，或者收入会略有波动，直到你找到新客户来填补老客户离开的损失。,FALSE,2023-11,双鱼座
412,太阳,火星,对分相,11月13日，天王星对冲太阳、新月和火星，这是个能量激烈的相位，可能用痛苦的方式让我们学到教训，通常是意料之外的事件（但也并非总是如此），继而可能引发某段关系的破裂。,FALSE,2023-11,天蝎座
413,太阳,火星,对分相,11月13日的天蝎座5°新月，可能会更棘手，不可预测的天王星与太阳、新月和火星对冲，这发生在巨蟹的真爱宫，这是很容易发生矛盾的宫位，也是代表结束和开始的时刻。,FALSE,2023-11,巨蟹座
414,太阳,火星,对分相,11月13日，天王星将与太阳、新月对冲，火星也处于一个愤怒的相位下，当某个朋友的评论被你直接听到或由另一个朋友传达给你的时候，这个相位可能会引起你的怒火。,FALSE,2023-11,摩羯座
415,金星,天王星,对分相,另外，金星还从代表惊喜的天王星（金星在白羊这里可是掌管金钱的）那里收到友好的信号——可能财务会如一阵风般席卷而至，但因为海王星和金星对冲的关系，很多细节仍然比较含糊。,FALSE,2023-11,白羊座
416,太阳,土星,四分相,你们内心其实渴望一些刺激，3但是在24日前，土星都和即将到来的满月以及太阳有困难相位。,FALSE,2023-11,白羊座
417,水星,金星,合相,还有的加分项是：水星会在满月期间，成为最重要的一颗星星，它会和优雅的金星形成紧密沟通，因此无论在满月期间发生什么，都会带丝丝幸福快乐。,TRUE,2023-11,白羊座
418,月亮,金星,三分相,12月24日和25日，行进的月亮将位于双子座，这意味着你将成为焦点，同一天，金星将与海王星成三分相，这是一种充满爱与魅力的振动，让你的这个圣诞与众不同。,TRUE,2023-12,双子座
419,太阳,木星,三分相,在这次满月前后，你会感受到一些令人兴奋的相位，我最喜欢的行星木星--礼物和幸运的赐予者，正以非常完美的角度与太阳共聚力量，这是一个完美的三分相。,TRUE,2023-12,双子座
420,木星,土星,六分相,整个月木星和土星都会呈现出六分相，这是一个代表机会的相位，到月底，它们的相位会更加紧密。,TRUE,2023-12,双子座
421,太阳,土星,六分相,土星将以最神奇的方式支持太阳(六分相)和满月(三分相)，所以你本周采取的行动应该对未来有分量和产生持久性的影响。,TRUE,2023-12,双鱼座
422,太阳,土星,三分相,土星将以最神奇的方式支持太阳(六分相)和满月(三分相)，所以你本周采取的行动应该对未来有分量和产生持久性的影响。,TRUE,2023-12,双鱼座
423,金星,冥王星,六分相,12月28日，金星与冥王星构成甜蜜的六分相，如果你想确定爱人真的爱你，适合在这天与你爱的人打开一次深刻谈话，之后你会意识到，没什么好担心的——恋人或伴侣对你的爱有深蓝色的深海那么那么深。,TRUE,2023-12,处女座
424,太阳,木星,合相,12月27日，金牛座的木星与摩羯座的太阳构成更为紧密、精确的三分相，灿烂的能量共振打通你星盘浪漫宫和长途旅行宫。,TRUE,2023-12,处女座
425,水星,木星,三分相,考虑到这一点，我宁愿你在属于你的最佳吉日—— 12 月 7 日签订合同，届时水星和木星将形成完全精确的和谐相位。,TRUE,2023-12,天秤座
426,太阳,土星,六分相,除此之外，土星也将与满月形成美丽的三分相，并与太阳形成有爱的六分相，给你带来令人欣慰的工作安全感。,TRUE,2023-12,天秤座
427,太阳,土星,三分相,除此之外，土星也将与满月形成美丽的三分相，并与太阳形成有爱的六分相，给你带来令人欣慰的工作安全感。,TRUE,2023-12,天秤座
428,水星,木星,三分相,如果你需要签订合同，最好的日期是12月7日，那天水星和木星会在天空形成一个漂亮的三分相。,TRUE,2023-12,天蝎座
429,金星,土星,三分相,金星比较突出的日子也包括12月5日，这一天天蝎座的金星将会和双鱼座的土星形成三分相——这一天做出的承诺将会被兑现。,TRUE,2023-12,天蝎座
430,金星,冥王星,六分相,金星将会和你的守护星冥王星在12月28日形成一个六分相，在这一天里你很想确认亲近的人或者伴侣真的爱自己——答案应该能够让你开心，你感觉到了更强的安全感以及自己被无条件的宠爱着。,TRUE,2023-12,天蝎座
431,水星,木星,三分相,如果你需要一个重要的日子，你的职业进展必须完美的进行，那么12月7日，水星与木星呈现完美相位。,TRUE,2023-12,射手座
432,太阳,月亮,六分相,这次满月最美妙的部分是木星将与太阳形成三分相，与月亮形成六分相——这是令人激动的。,TRUE,2023-12,射手座
433,太阳,月亮,三分相,这次满月最美妙的部分是木星将与太阳形成三分相，与月亮形成六分相——这是令人激动的。,TRUE,2023-12,射手座
434,金星,天王星,对分相,12月20日是（本月）唯一一天需要在工作上保持低调的日子，因为那时的金星于你的主星天王星对冲。,FALSE,2023-12,水瓶座
435,木星,土星,六分相,然而木星和土星移动缓慢，到本月底，它们依然会处于六分相的3度容许度内，这还在相位的影响范围内。,TRUE,2023-12,狮子座
